image,method,available,payload_bits,auxiliary_bits,net_payload_bits,changed_pixels,drd,psnr_db,reversible,message_exact,parameter,runtime_seconds,error
488.pgm,ABM-enumerative,True,64,112,-48,29,0.019332494556179698,39.56141924052706,True,True,,2.118586399941705,
488.pgm,PPOCP-conservative,True,64,1224,-1160,28,0.009195774044171379,39.713818906094424,True,True,,0.08524160005617887,
488.pgm,Huynh-Nguyen-T5,True,64,1088,-1024,40,0.026083618814432705,38.16479930623699,True,True,,1.2350161999929696,
488.pgm,Dong-adaptive-conservative,True,64,320,-256,2109,1.1981429610613523,20.944633422121754,True,True,l=1,6.399587800027803,
581.pgm,ABM-enumerative,True,64,136,-72,33,0.12160988902685903,39.00025982073774,True,True,,1.9142396000679582,
581.pgm,PPOCP-conservative,True,64,704,-640,36,0.07295691396124904,38.62237421184374,True,True,,0.07072809990495443,
581.pgm,Huynh-Nguyen-T5,True,64,3368,-3304,29,0.14518563636826778,39.56141924052706,True,True,,1.2866852999432012,
581.pgm,Dong-adaptive-conservative,True,64,272,-208,33,0.1651657132148017,39.00025982073774,True,True,l=1,27.171686899964698,
596.pgm,ABM-enumerative,True,64,120,-56,24,0.06643385878410431,40.383286802400555,True,True,,1.9779290000442415,
596.pgm,PPOCP-conservative,True,64,968,-904,21,0.03375196199883529,40.96320627217742,True,True,,0.08568149991333485,
596.pgm,Huynh-Nguyen-T5,True,64,3400,-3336,24,0.05958766026445361,40.383286802400555,True,True,,1.5155589999631047,
596.pgm,Dong-adaptive-conservative,True,64,280,-216,24,0.05623921159877363,40.383286802400555,True,True,l=4,18.757504199980758,
636.pgm,ABM-enumerative,True,64,144,-80,31,0.13843401561365334,39.27178228117389,True,True,,3.1577183000044897,
636.pgm,PPOCP-conservative,True,64,920,-856,39,0.11206733771871931,38.27475314925162,True,True,,0.13317549997009337,
636.pgm,Huynh-Nguyen-T5,True,64,3408,-3344,29,0.11509150868837843,39.56141924052706,True,True,,1.812487700022757,
636.pgm,Dong-adaptive-conservative,True,64,272,-208,31,0.14722147872245855,39.27178228117389,True,True,l=2,8.276838000048883,
655.pgm,ABM-enumerative,True,64,112,-48,30,0.04238248012439845,39.41418667231999,True,True,,3.6938542999560013,
655.pgm,PPOCP-conservative,True,64,1032,-968,34,0.01904645609516288,38.87061004909406,True,True,,0.14574480010196567,
655.pgm,Huynh-Nguyen-T5,True,64,1856,-1792,32,0.035525276404880096,39.133899436317556,True,True,,2.0483570999931544,
655.pgm,Dong-adaptive-conservative,True,64,304,-240,33,0.03738531279118163,39.00025982073774,True,True,l=6,8.95734960003756,
812.pgm,ABM-enumerative,True,64,112,-48,33,0.019019877462813747,39.00025982073774,True,True,,3.9336457999888808,
812.pgm,PPOCP-conservative,True,64,1104,-1040,34,0.01572026765676588,38.87061004909406,True,True,,0.0944071999983862,
812.pgm,Huynh-Nguyen-T5,True,64,1920,-1856,34,0.018129702741573765,38.87061004909406,True,True,,1.3661405000602826,
812.pgm,Dong-adaptive-conservative,True,64,288,-224,39,0.027618113241728977,38.27475314925162,True,True,l=5,43.813207800034434,
889.pgm,ABM-enumerative,True,64,112,-48,30,0.030544138705836756,39.41418667231999,True,True,,2.418395399930887,
889.pgm,PPOCP-conservative,True,64,1192,-1128,32,0.01833234272884384,39.133899436317556,True,True,,0.17732810007873923,
889.pgm,Huynh-Nguyen-T5,True,64,1856,-1792,30,0.021666154860930247,39.41418667231999,True,True,,2.2617005000356585,
889.pgm,Dong-adaptive-conservative,True,64,280,-216,35,0.02579116889328306,38.74471877601386,True,True,l=10,6.566450100042857,
1300.pgm,ABM-enumerative,True,64,112,-48,35,0.0419732168046529,38.74471877601386,True,True,,2.2486667999764904,
1300.pgm,PPOCP-conservative,True,64,1048,-984,31,0.016852771735068956,39.27178228117389,True,True,,0.1791797000914812,
1300.pgm,Huynh-Nguyen-T5,True,64,1944,-1880,34,0.035417317304102136,38.87061004909406,True,True,,2.8123704000608996,
1300.pgm,Dong-adaptive-conservative,True,64,288,-224,39,0.05299538468039085,38.27475314925162,True,True,l=4,17.442407299997285,
1404.pgm,ABM-enumerative,True,64,112,-48,42,0.03959397287245283,37.95290631553761,True,True,,3.8963465000269935,
1404.pgm,PPOCP-conservative,True,64,1120,-1056,26,0.020012933953920592,40.03566573980844,True,True,,0.17990260000806302,
1404.pgm,Huynh-Nguyen-T5,True,64,1848,-1784,36,0.03335463778694753,38.62237421184374,True,True,,2.294858400011435,
1404.pgm,Dong-adaptive-conservative,True,64,296,-232,42,0.04294587327079834,37.95290631553761,True,True,l=1,31.03590780007653,
1473.pgm,ABM-enumerative,True,64,144,-80,34,0.2531656003811284,38.87061004909406,True,True,,3.9191503999754786,
1473.pgm,PPOCP-conservative,True,64,832,-768,37,0.151680831484368,38.50338197884667,True,True,,0.10104750003665686,
1473.pgm,Huynh-Nguyen-T5,True,64,3408,-3344,34,0.22981676933813516,38.87061004909406,True,True,,1.342400599969551,
1473.pgm,Dong-adaptive-conservative,True,64,288,-224,37,0.2825700253219263,38.50338197884667,True,True,l=3,34.046106199966744,
1493.pgm,ABM-enumerative,True,64,112,-48,33,0.051178766932612745,39.00025982073774,True,True,,3.7173259999835864,
1493.pgm,PPOCP-conservative,True,64,952,-888,43,0.03498624792876036,37.85071466372075,True,True,,0.16107010003179312,
1493.pgm,Huynh-Nguyen-T5,True,64,1880,-1816,34,0.033641307440672404,38.87061004909406,True,True,,1.87756489997264,
1493.pgm,Dong-adaptive-conservative,True,64,304,-240,201738,346.91416627032373,1.1375221096785753,True,True,l=10,84.32090849999804,
1583.pgm,ABM-enumerative,True,64,120,-56,30,0.060563768184159116,39.41418667231999,True,True,,3.4207933999132365,
1583.pgm,PPOCP-conservative,True,64,768,-704,34,0.025445475529680964,38.87061004909406,True,True,,0.125570600037463,
1583.pgm,Huynh-Nguyen-T5,True,64,3400,-3336,33,0.053014471835155945,39.00025982073774,True,True,,2.3174116000300273,
1583.pgm,Dong-adaptive-conservative,True,64,280,-216,31,0.07975864670458457,39.27178228117389,True,True,l=8,8.363424699986354,
1586.pgm,ABM-enumerative,False,64,0,0,0,,,False,False,,0.9795765000162646,capacity below target
1586.pgm,PPOCP-conservative,True,64,256,-192,30,12.65584799514815,39.41418667231999,True,True,,0.14668969996273518,
1586.pgm,Huynh-Nguyen-T5,False,64,0,0,0,,,False,False,,0.9393807000014931,capacity below target
1586.pgm,Dong-adaptive-conservative,False,64,0,0,0,,,False,False,,45.11899459990673,l=1: Insufficient Dong excluding-mode capacity; l=2: Insufficient Dong excluding-mode capacity; l=3: Insufficient Dong excluding-mode capacity; l=4: Insufficient Dong excluding-mode capacity; l=5: Insufficient Dong excluding-mode capacity; l=6: Insufficient Dong excluding-mode capacity; l=7: Insufficient Dong excluding-mode capacity; l=8: Insufficient Dong excluding-mode capacity; l=9: Insufficient Dong excluding-mode capacity; l=10: Insufficient Dong excluding-mode capacity
1592.pgm,ABM-enumerative,True,64,112,-48,31,0.03817249531563261,39.27178228117389,True,True,,2.4730040000285953,
1592.pgm,PPOCP-conservative,True,64,1128,-1064,36,0.02369540792360494,38.62237421184374,True,True,,0.12270669999998063,
1592.pgm,Huynh-Nguyen-T5,True,64,1872,-1808,34,0.03133970458941291,38.87061004909406,True,True,,1.49393739993684,
1592.pgm,Dong-adaptive-conservative,True,64,280,-216,36,0.04236900360351404,38.62237421184374,True,True,l=2,5.7320776000851765,
1658.pgm,ABM-enumerative,True,64,112,-48,31,0.028844161777759482,39.27178228117389,True,True,,2.342277600080706,
1658.pgm,PPOCP-conservative,True,64,1072,-1008,25,0.014537277971048434,40.205999132796244,True,True,,0.12191360001452267,
1658.pgm,Huynh-Nguyen-T5,True,64,1896,-1832,40,0.03094002451606461,38.16479930623699,True,True,,1.2202798000071198,
1658.pgm,Dong-adaptive-conservative,True,64,288,-224,32,0.03046776872221254,39.133899436317556,True,True,l=6,5.576800900045782,
1669.pgm,ABM-enumerative,True,64,120,-56,26,0.06950171162012443,40.03566573980844,True,True,,2.2357796999858692,
1669.pgm,PPOCP-conservative,True,64,1080,-1016,30,0.0408306797869933,39.41418667231999,True,True,,0.09654070006217808,
1669.pgm,Huynh-Nguyen-T5,True,64,1840,-1776,30,0.08089019840297458,39.41418667231999,True,True,,1.5329449999844655,
1669.pgm,Dong-adaptive-conservative,True,64,296,-232,29,0.06891148003578372,39.56141924052706,True,True,l=2,41.77998800005298,
1717.pgm,ABM-enumerative,True,64,112,-48,27,0.024151571290947763,39.87176157792674,True,True,,2.1932749000843614,
1717.pgm,PPOCP-conservative,True,64,1032,-968,39,0.018189063872432118,38.27475314925162,True,True,,0.08712170005310327,
1717.pgm,Huynh-Nguyen-T5,True,64,1904,-1840,36,0.028940594114326704,38.62237421184374,True,True,,1.3183280000230297,
1717.pgm,Dong-adaptive-conservative,True,64,288,-224,33,0.024734930444346097,39.00025982073774,True,True,l=8,12.956211299984716,
1722.pgm,ABM-enumerative,False,64,0,0,0,,,False,False,,0.5749320000177249,capacity below target
1722.pgm,PPOCP-conservative,True,64,256,-192,23,19.502600637469794,40.56812085934069,True,True,,0.07003489998169243,
1722.pgm,Huynh-Nguyen-T5,False,64,0,0,0,,,False,False,,0.3208573000738397,capacity below target
1722.pgm,Dong-adaptive-conservative,False,64,0,0,0,,,False,False,,39.15497780009173,l=1: Insufficient Dong excluding-mode capacity; l=2: Insufficient Dong excluding-mode capacity; l=3: Insufficient Dong excluding-mode capacity; l=4: Insufficient Dong excluding-mode capacity; l=5: Insufficient Dong excluding-mode capacity; l=6: Insufficient Dong excluding-mode capacity; l=7: Insufficient Dong excluding-mode capacity; l=8: Insufficient Dong excluding-mode capacity; l=9: Insufficient Dong excluding-mode capacity; l=10: Insufficient Dong excluding-mode capacity
1899.pgm,ABM-enumerative,False,64,0,0,0,,,False,False,,1.178416599985212,capacity below target
1899.pgm,PPOCP-conservative,True,64,1008,-944,34,0.48715548374927164,38.87061004909406,True,True,,0.15424029994755983,
1899.pgm,Huynh-Nguyen-T5,False,64,0,0,0,,,False,False,,1.0127094000345096,capacity below target
1899.pgm,Dong-adaptive-conservative,True,64,280,-216,32,0.8392576942783074,39.133899436317556,True,True,l=3,75.23229710001033,
2098.pgm,ABM-enumerative,True,64,112,-48,31,0.013323048014132585,39.27178228117389,True,True,,3.256517499918118,
2098.pgm,PPOCP-conservative,True,64,1104,-1040,33,0.006455512377192127,39.00025982073774,True,True,,0.10068730008788407,
2098.pgm,Huynh-Nguyen-T5,True,64,1872,-1808,35,0.012627946036878132,38.74471877601386,True,True,,1.2732609000522643,
2098.pgm,Dong-adaptive-conservative,True,64,304,-240,10775,4.527521782098047,13.861226431188925,True,True,l=8,31.49453959998209,
2105.pgm,ABM-enumerative,True,64,112,-48,38,0.02555323867077936,38.38756325334851,True,True,,3.831232399912551,
2105.pgm,PPOCP-conservative,True,64,1232,-1168,28,0.010124783525471637,39.713818906094424,True,True,,0.17765490000601858,
2105.pgm,Huynh-Nguyen-T5,True,64,1136,-1072,40,0.023923111292614735,38.16479930623699,True,True,,2.211105199996382,
2105.pgm,Dong-adaptive-conservative,True,64,296,-232,42,0.02794046241605388,37.95290631553761,True,True,l=2,7.842500799917616,
2179.pgm,ABM-enumerative,True,64,112,-48,35,0.026838892940609184,38.74471877601386,True,True,,3.8204412000486627,
2179.pgm,PPOCP-conservative,True,64,1080,-1016,35,0.015304588249721056,38.74471877601386,True,True,,0.11383250006474555,
2179.pgm,Huynh-Nguyen-T5,True,64,1880,-1816,39,0.02608499857283803,38.27475314925162,True,True,,1.4144628000212833,
2179.pgm,Dong-adaptive-conservative,True,64,296,-232,51,0.033274621739775315,37.10969745853725,True,True,l=5,20.444953000056557,
2198.pgm,ABM-enumerative,True,64,112,-48,35,0.03654308403706407,38.74471877601386,True,True,,3.3205820999573916,
2198.pgm,PPOCP-conservative,True,64,1184,-1120,29,0.015755823525184766,39.56141924052706,True,True,,0.1742399000795558,
2198.pgm,Huynh-Nguyen-T5,True,64,1120,-1056,38,0.03631167703282277,38.38756325334851,True,True,,2.1063677999190986,
2198.pgm,Dong-adaptive-conservative,True,64,296,-232,44,0.03998864560715655,37.75087245465474,True,True,l=10,7.165675299940631,
2323.pgm,ABM-enumerative,True,64,112,-48,29,0.03834729320871391,39.56141924052706,True,True,,3.899911099928431,
2323.pgm,PPOCP-conservative,True,64,1112,-1048,33,0.025311808680304963,39.00025982073774,True,True,,0.15572849998716265,
2323.pgm,Huynh-Nguyen-T5,True,64,1904,-1840,29,0.03165926068900689,39.56141924052706,True,True,,1.7600844000698999,
2323.pgm,Dong-adaptive-conservative,True,64,288,-224,33,0.039541182070166804,39.00025982073774,True,True,l=7,45.33901999995578,
2460.pgm,ABM-enumerative,True,64,112,-48,34,0.034484279415776774,38.87061004909406,True,True,,3.6293149000266567,
2460.pgm,PPOCP-conservative,True,64,848,-784,27,0.01357008000425892,39.87176157792674,True,True,,0.15920490003190935,
2460.pgm,Huynh-Nguyen-T5,True,64,1856,-1792,34,0.0359313090480533,38.87061004909406,True,True,,2.3162677999353036,
2460.pgm,Dong-adaptive-conservative,True,64,280,-216,35,0.038708685600448586,38.74471877601386,True,True,l=1,42.52336049999576,
2512.pgm,ABM-enumerative,True,64,112,-48,28,0.014501141172050779,39.713818906094424,True,True,,3.4891276999842376,
2512.pgm,PPOCP-conservative,True,64,1200,-1136,29,0.008758358202035481,39.56141924052706,True,True,,0.17710700002498925,
2512.pgm,Huynh-Nguyen-T5,True,64,1096,-1032,39,0.020227605120276774,38.27475314925162,True,True,,2.084582299925387,
2512.pgm,Dong-adaptive-conservative,True,64,280,-216,31,0.014409918158355564,39.27178228117389,True,True,l=2,26.78297910001129,
2565.pgm,ABM-enumerative,True,64,112,-48,34,0.039990213752074684,38.87061004909406,True,True,,3.207718100049533,
2565.pgm,PPOCP-conservative,True,64,808,-744,31,0.03000626979096185,39.27178228117389,True,True,,0.1610690999077633,
2565.pgm,Huynh-Nguyen-T5,True,64,3280,-3216,33,0.04313896141649683,39.00025982073774,True,True,,2.3271877999650314,
2565.pgm,Dong-adaptive-conservative,True,64,280,-216,34,0.05053256588547609,38.87061004909406,True,True,l=1,14.932167300023139,
2702.pgm,ABM-enumerative,True,64,184,-120,34,0.2548923081811766,38.87061004909406,True,True,,3.761384899960831,
2702.pgm,PPOCP-conservative,True,64,1080,-1016,28,0.14566889908814934,39.713818906094424,True,True,,0.16162330005317926,
2702.pgm,Huynh-Nguyen-T5,True,64,3392,-3328,32,0.23253787389608074,39.133899436317556,True,True,,2.041796399978921,
2702.pgm,Dong-adaptive-conservative,True,64,280,-216,34,0.29347831639513833,38.87061004909406,True,True,l=5,13.966007000068203,
2732.pgm,ABM-enumerative,True,64,112,-48,37,0.015762036744293703,38.50338197884667,True,True,,2.4398496999638155,
2732.pgm,PPOCP-conservative,True,64,1128,-1064,41,0.008631157547170629,38.05756065231926,True,True,,0.11179530003573745,
2732.pgm,Huynh-Nguyen-T5,True,64,1904,-1840,37,0.013977171130360278,38.50338197884667,True,True,,1.4660935000283644,
2732.pgm,Dong-adaptive-conservative,True,64,280,-216,39,0.014510269279369574,38.27475314925162,True,True,l=9,28.703198399976827,
2738.pgm,ABM-enumerative,False,64,0,0,0,,,False,False,,0.9899981999769807,capacity below target
2738.pgm,PPOCP-conservative,True,64,840,-776,29,0.3649793186085158,39.56141924052706,True,True,,0.07404269999824464,
2738.pgm,Huynh-Nguyen-T5,False,64,0,0,0,,,False,False,,0.5814504999434575,capacity below target
2738.pgm,Dong-adaptive-conservative,True,64,280,-216,32,0.682770481877392,39.133899436317556,True,True,l=6,25.025148799992166,
2766.pgm,ABM-enumerative,True,64,136,-72,35,0.11687447173551081,38.74471877601386,True,True,,2.8329575000097975,
2766.pgm,PPOCP-conservative,True,64,1064,-1000,24,0.03239259065294903,40.383286802400555,True,True,,0.12668470002245158,
2766.pgm,Huynh-Nguyen-T5,True,64,3320,-3256,33,0.10349047185807064,39.00025982073774,True,True,,2.2812962000025436,
2766.pgm,Dong-adaptive-conservative,True,64,288,-224,191970,780.9547771324311,1.3530655706290786,True,True,l=1,49.60307009995449,
2881.pgm,ABM-enumerative,True,64,112,-48,28,0.012424422593621438,39.713818906094424,True,True,,1.922098199953325,
2881.pgm,PPOCP-conservative,True,64,1088,-1024,28,0.006386445912330821,39.713818906094424,True,True,,0.0902689000358805,
2881.pgm,Huynh-Nguyen-T5,True,64,1080,-1016,40,0.014911806012658216,38.16479930623699,True,True,,1.171083000022918,
2881.pgm,Dong-adaptive-conservative,True,64,288,-224,29,0.011090972482581772,39.56141924052706,True,True,l=4,4.239402900100686,
2929.pgm,ABM-enumerative,True,64,112,-48,27,0.016728967449307786,39.87176157792674,True,True,,1.9556974999140948,
2929.pgm,PPOCP-conservative,True,64,1160,-1096,25,0.006912951147777514,40.205999132796244,True,True,,0.08813560009002686,
2929.pgm,Huynh-Nguyen-T5,True,64,1872,-1808,33,0.018566601059285318,39.00025982073774,True,True,,1.1269863001070917,
2929.pgm,Dong-adaptive-conservative,True,64,288,-224,27,0.013721998884761588,39.87176157792674,True,True,l=3,4.417655800003558,
2947.pgm,ABM-enumerative,True,64,112,-48,31,0.02050191477378319,39.27178228117389,True,True,,2.4491761000826955,
2947.pgm,PPOCP-conservative,True,64,1016,-952,37,0.01353153710961278,38.50338197884667,True,True,,0.11605879990383983,
2947.pgm,Huynh-Nguyen-T5,True,64,1072,-1008,36,0.0177843025877634,38.62237421184374,True,True,,1.6413919000187889,
2947.pgm,Dong-adaptive-conservative,True,64,288,-224,34,0.018907927337599575,38.87061004909406,True,True,l=2,5.568655499955639,
3009.pgm,ABM-enumerative,True,64,112,-48,34,0.013939454255963586,38.87061004909406,True,True,,1.939362599980086,
3009.pgm,PPOCP-conservative,True,64,944,-880,34,0.0063204826306226805,38.87061004909406,True,True,,0.1032635000301525,
3009.pgm,Huynh-Nguyen-T5,True,64,1072,-1008,38,0.010112629631866318,38.38756325334851,True,True,,1.1110751000232995,
3009.pgm,Dong-adaptive-conservative,True,64,280,-216,35,0.013670976285713043,38.74471877601386,True,True,l=1,9.79424309998285,
3089.pgm,ABM-enumerative,True,64,112,-48,31,0.016735224035352138,39.27178228117389,True,True,,1.9949395000003278,
3089.pgm,PPOCP-conservative,True,64,1224,-1160,30,0.007363633837201021,39.41418667231999,True,True,,0.08603759994730353,
3089.pgm,Huynh-Nguyen-T5,True,64,1120,-1056,41,0.015525993621981902,38.05756065231926,True,True,,1.247540200012736,
3089.pgm,Dong-adaptive-conservative,True,64,304,-240,37,0.018062445022181847,38.50338197884667,True,True,l=1,14.292685199994594,
3099.pgm,ABM-enumerative,True,64,120,-56,36,0.050133202046811376,38.62237421184374,True,True,,2.095222600037232,
3099.pgm,PPOCP-conservative,True,64,1112,-1048,33,0.024013274385378952,39.00025982073774,True,True,,0.08403259993065149,
3099.pgm,Huynh-Nguyen-T5,True,64,1096,-1032,36,0.04809763686844467,38.62237421184374,True,True,,1.3560946000507101,
3099.pgm,Dong-adaptive-conservative,True,64,288,-224,37,0.04905421272428706,38.50338197884667,True,True,l=7,15.110600500018336,
3105.pgm,ABM-enumerative,True,64,112,-48,30,0.015563466465531457,39.41418667231999,True,True,,2.1039533999282867,
3105.pgm,PPOCP-conservative,True,64,1048,-984,27,0.0067066664395016755,39.87176157792674,True,True,,0.09248479991219938,
3105.pgm,Huynh-Nguyen-T5,True,64,1904,-1840,33,0.014668163354873571,39.00025982073774,True,True,,1.3878868999890983,
3105.pgm,Dong-adaptive-conservative,True,64,280,-216,30,0.015278356921506578,39.41418667231999,True,True,l=3,5.51169369998388,
3109.pgm,ABM-enumerative,True,64,120,-56,28,0.022212382444984764,39.713818906094424,True,True,,2.1967615000903606,
3109.pgm,PPOCP-conservative,True,64,1224,-1160,30,0.01144979812630193,39.41418667231999,True,True,,0.10942340001929551,
3109.pgm,Huynh-Nguyen-T5,True,64,1096,-1032,31,0.025941699941876388,39.27178228117389,True,True,,1.557809600024484,
3109.pgm,Dong-adaptive-conservative,True,64,304,-240,31,0.020908792264580065,39.27178228117389,True,True,l=5,5.393889100058004,
3116.pgm,ABM-enumerative,True,64,120,-56,37,0.04962199532307224,38.50338197884667,True,True,,2.131166400038637,
3116.pgm,PPOCP-conservative,True,64,1032,-968,31,0.02711437193742048,39.27178228117389,True,True,,0.08106880006380379,
3116.pgm,Huynh-Nguyen-T5,True,64,1960,-1896,37,0.04864423836621197,38.50338197884667,True,True,,1.2612152000656351,
3116.pgm,Dong-adaptive-conservative,True,64,288,-224,41,0.04726264591387799,38.05756065231926,True,True,l=8,11.382075399975292,
3125.pgm,ABM-enumerative,True,64,120,-56,25,0.03489043500141557,40.205999132796244,True,True,,2.331013399991207,
3125.pgm,PPOCP-conservative,True,64,1136,-1072,25,0.022147763323438922,40.205999132796244,True,True,,0.09402640000917017,
3125.pgm,Huynh-Nguyen-T5,True,64,1864,-1800,30,0.03042412865133123,39.41418667231999,True,True,,1.6006613000063226,
3125.pgm,Dong-adaptive-conservative,True,64,304,-240,39,0.04197398938946432,38.27475314925162,True,True,l=8,5.299814999918453,
3823.pgm,ABM-enumerative,True,64,112,-48,41,0.013281179173674199,38.05756065231926,True,True,,2.16407010005787,
3823.pgm,PPOCP-conservative,True,64,1232,-1168,35,0.0050038654396617685,38.74471877601386,True,True,,0.10090710001531988,
3823.pgm,Huynh-Nguyen-T5,True,64,1072,-1008,47,0.013867386116240506,37.46442064015944,True,True,,1.204111999948509,
3823.pgm,Dong-adaptive-conservative,True,64,296,-232,60,0.01625638153033016,36.40388671568018,True,True,l=4,20.074177600094117,
3909.pgm,ABM-enumerative,True,64,120,-56,40,0.013573434125290449,38.16479930623699,True,True,,1.8648041000124067,
3909.pgm,PPOCP-conservative,True,64,1192,-1128,30,0.005961533389859049,39.41418667231999,True,True,,0.08699300000444055,
3909.pgm,Huynh-Nguyen-T5,True,64,688,-624,53,0.01781417323747008,36.94264052350873,True,True,,1.150995900039561,
3909.pgm,Dong-adaptive-conservative,True,64,304,-240,40,0.014075989457113094,38.16479930623699,True,True,l=1,4.636867499910295,
4004.pgm,ABM-enumerative,True,64,112,-48,31,0.015566900860515579,39.27178228117389,True,True,,1.8446680000051856,
4004.pgm,PPOCP-conservative,True,64,1224,-1160,33,0.008571129807083761,39.00025982073774,True,True,,0.08058270008768886,
4004.pgm,Huynh-Nguyen-T5,True,64,1112,-1048,40,0.021322169105734482,38.16479930623699,True,True,,1.1001638999441639,
4004.pgm,Dong-adaptive-conservative,True,64,304,-240,34,0.01481106219229449,38.87061004909406,True,True,l=3,32.41246129991487,
4090.pgm,ABM-enumerative,True,64,112,-48,34,0.016566422751154743,38.87061004909406,True,True,,2.01373829995282,
4090.pgm,PPOCP-conservative,True,64,1200,-1136,32,0.008498577130211368,39.133899436317556,True,True,,0.08412599994335324,
4090.pgm,Huynh-Nguyen-T5,True,64,688,-624,47,0.02400254987830672,37.46442064015944,True,True,,1.3387510000029579,
4090.pgm,Dong-adaptive-conservative,True,64,296,-232,144869,93.15607811823087,2.575644596640598,True,True,l=1,45.49295039998833,
4328.pgm,ABM-enumerative,True,64,112,-48,26,0.01705152021861055,40.03566573980844,True,True,,2.0935395000269637,
4328.pgm,PPOCP-conservative,True,64,1040,-976,35,0.010409118669138746,38.74471877601386,True,True,,0.08869609993416816,
4328.pgm,Huynh-Nguyen-T5,True,64,1896,-1832,29,0.017235784759005723,39.56141924052706,True,True,,1.180763499927707,
4328.pgm,Dong-adaptive-conservative,True,64,280,-216,30,0.02145831345421184,39.41418667231999,True,True,l=6,28.589259100030176,
4391.pgm,ABM-enumerative,True,64,120,-56,37,0.011300951419007707,38.50338197884667,True,True,,2.1183746999595314,
4391.pgm,PPOCP-conservative,True,64,1192,-1128,33,0.00562510730142039,39.00025982073774,True,True,,0.1294738999567926,
4391.pgm,Huynh-Nguyen-T5,True,64,688,-624,55,0.016280827114366198,36.78177232457418,True,True,,2.279696600046009,
4391.pgm,Dong-adaptive-conservative,True,64,288,-224,142847,50.966037425729944,2.6366879796882454,True,True,l=10,59.26866060006432,
4707.pgm,ABM-enumerative,True,64,112,-48,39,0.03610233861613455,38.27475314925162,True,True,,3.3473616999108344,
4707.pgm,PPOCP-conservative,True,64,1104,-1040,37,0.018260346738026133,38.50338197884667,True,True,,0.1016948000760749,
4707.pgm,Huynh-Nguyen-T5,True,64,1888,-1824,36,0.02978401675425213,38.62237421184374,True,True,,1.6302759000100195,
4707.pgm,Dong-adaptive-conservative,True,64,288,-224,43,0.034896682667310525,37.85071466372075,True,True,l=4,8.308477999991737,
4757.pgm,ABM-enumerative,True,64,120,-56,36,0.12808996952626558,38.62237421184374,True,True,,2.671443400089629,
4757.pgm,PPOCP-conservative,True,64,856,-792,30,0.06363659062217353,39.41418667231999,True,True,,0.14216769998893142,
4757.pgm,Huynh-Nguyen-T5,True,64,3304,-3240,35,0.10238791846932858,38.74471877601386,True,True,,2.6017517000436783,
4757.pgm,Dong-adaptive-conservative,True,64,280,-216,36,0.13446647358602767,38.62237421184374,True,True,l=3,13.810139299952425,
4839.pgm,ABM-enumerative,True,64,120,-56,33,0.0636518079302982,39.00025982073774,True,True,,2.1358774000545964,
4839.pgm,PPOCP-conservative,True,64,952,-888,36,0.032678697068385124,38.62237421184374,True,True,,0.08593090006615967,
